entity,score,index,word,start,end
LABEL_1,0.7379397,205,-,990,991
LABEL_0,0.51640475,206,se,991,993
LABEL_1,0.63703346,207,o,994,995
LABEL_0,0.53325754,1,Administ,0,8
LABEL_0,0.52052313,2,##radora,8,14
LABEL_0,0.5960136,3,deve,15,19
LABEL_1,0.5062859,4,conter,20,26
LABEL_0,0.5568143,5,no,27,29
LABEL_1,0.54808664,6,mínimo,30,36
LABEL_1,0.5178147,7,as,37,39
LABEL_1,0.63541985,8,condições,40,49
LABEL_1,0.6409984,9,para,50,54
LABEL_0,0.64197785,10,a,55,56
LABEL_1,0.5020506,11,manutenção,57,67
LABEL_1,0.5153595,12,da,69,71
LABEL_0,0.530125,13,EnƟdade,73,80
LABEL_0,0.5675305,14,Administ,82,90
LABEL_0,0.53628325,15,##radora,90,96
LABEL_1,0.5696819,16,",",96,97
LABEL_1,0.6712401,17,incluindo,99,108
LABEL_1,0.51768696,18,o,110,111
LABEL_1,0.55600804,19,gerenciamento,113,126
LABEL_1,0.55519456,20,do,128,130
LABEL_1,0.5775001,21,Processo,132,140
LABEL_1,0.6688486,22,de,142,144
LABEL_0,0.538244,23,Porta,145,150
LABEL_0,0.62237686,24,##bilidade,150,158
LABEL_1,0.5743659,25,e,159,160
LABEL_0,0.5170963,26,da,162,164
LABEL_0,0.59037524,27,B,165,166
LABEL_0,0.63701296,28,##DR,166,168
LABEL_1,0.5918732,29,",",168,169
LABEL_1,0.6831156,30,bem,170,173
LABEL_1,0.5644419,31,como,174,178
LABEL_0,0.5142476,32,as,180,182
LABEL_1,0.56010497,33,obrigações,183,193
LABEL_1,0.5268316,34,da,194,196
LABEL_0,0.500487,35,EnƟdade,197,204
LABEL_0,0.54704255,36,Administ,206,214
LABEL_0,0.5074275,37,##radora,214,220
LABEL_1,0.5371902,38,quanto,222,228
LABEL_0,0.51600343,39,ao,229,231
LABEL_1,0.6587995,40,fornecimento,232,244
LABEL_1,0.6065841,41,de,245,247
LABEL_0,0.57328933,42,informações,248,259
LABEL_0,0.52259094,43,solic,260,265
LABEL_1,0.52971226,44,##itadas,265,271
LABEL_0,0.5885093,45,pela,272,276
LABEL_1,0.5185083,46,Ana,277,280
LABEL_0,0.58299595,47,##tel,280,283
LABEL_0,0.51117384,48,",",283,284
LABEL_1,0.6472939,49,por,285,288
LABEL_0,0.59374577,50,meio,289,293
LABEL_0,0.54919976,51,das,294,297
LABEL_0,0.620149,52,pres,298,302
LABEL_0,0.5388026,53,##tadoras,302,309
LABEL_1,0.518825,54,",",309,310
LABEL_1,0.5864365,55,relaƟvamente,311,323
LABEL_0,0.5900855,56,à,324,325
LABEL_0,0.52453136,57,Porta,326,331
LABEL_0,0.6386986,58,##bilidade,331,339
LABEL_1,0.5464292,59,.,339,340
LABEL_1,0.57157344,60,3,341,342
LABEL_1,0.5489107,61,.,342,343
LABEL_1,0.62316674,62,16,343,345
LABEL_0,0.5448177,63,.,345,346
LABEL_1,0.5965625,64,Neste,347,352
LABEL_1,0.6470411,65,senƟdo,353,359
LABEL_0,0.56563467,66,",",359,360
LABEL_1,0.62876993,67,ao,361,363
LABEL_1,0.5085269,68,deixar,364,370
LABEL_1,0.6685851,69,de,371,373
LABEL_0,0.5445874,70,manter,374,380
LABEL_0,0.52249616,71,essa,381,385
LABEL_0,0.56961155,72,relação,386,393
LABEL_1,0.51117384,73,contra,394,400
LABEL_0,0.60425204,74,##tual,400,404
LABEL_0,0.5394772,75,as,405,407
LABEL_0,0.6142973,76,pres,408,412
LABEL_0,0.5542397,77,##tadoras,412,419
LABEL_1,0.60556376,78,incorre,420,427
LABEL_0,0.5356926,79,##m,427,428
LABEL_1,0.5916899,80,em,429,431
LABEL_1,0.63546795,81,descu,432,437
LABEL_1,0.7022622,82,##mp,437,439
LABEL_1,0.528281,83,##rimento,439,446
LABEL_1,0.6389319,84,de,447,449
LABEL_0,0.512437,85,obrigações,450,460
LABEL_1,0.60562587,86,que,461,464
LABEL_1,0.50175315,87,devem,465,470
LABEL_0,0.51460814,88,ser,471,474
LABEL_1,0.5717186,89,apura,475,480
LABEL_1,0.5336197,90,##das,480,483
LABEL_1,0.6456458,91,em,484,486
LABEL_1,0.6789099,92,procedimento,487,499
LABEL_1,0.6052627,93,próprio,500,507
LABEL_0,0.5441192,94,.,507,508
LABEL_0,0.62920773,95,Assim,509,514
LABEL_0,0.7039905,96,sugere,515,521
LABEL_0,0.579571,97,-,521,522
LABEL_0,0.67947686,98,se,522,524
LABEL_0,0.6827146,99,a,525,526
LABEL_1,0.56825656,100,aut,527,530
LABEL_1,0.51274824,101,##ua,530,532
LABEL_0,0.55505246,102,##ção,532,535
LABEL_1,0.51264125,103,de,536,538
LABEL_1,0.68056077,104,Proc,539,543
LABEL_1,0.55482376,105,##edi,543,546
LABEL_0,0.5780287,106,##mento,546,551
LABEL_0,0.54684657,107,para,552,556
LABEL_0,0.5045469,108,Ap,557,559
LABEL_1,0.55755854,109,##uração,559,565
LABEL_1,0.5101975,110,de,566,568
LABEL_0,0.5486487,111,Des,569,572
LABEL_1,0.50477207,112,##cu,572,574
LABEL_1,0.5851718,113,##mp,574,576
LABEL_0,0.5405613,114,##rimento,576,583
LABEL_0,0.5581824,115,de,584,586
LABEL_0,0.66383994,116,Ob,587,589
LABEL_0,0.54224604,117,##riga,589,593
LABEL_0,0.6079789,118,##ções,593,597
LABEL_1,0.57516193,119,(,598,599
LABEL_1,0.6591979,120,Pad,599,602
LABEL_0,0.5840847,121,##o,602,603
LABEL_1,0.51394063,122,),603,604
LABEL_1,0.6352332,123,em,605,607
LABEL_0,0.5425802,124,desfa,608,613
LABEL_0,0.52163357,125,##vor,613,616
LABEL_0,0.53411233,126,das,617,620
LABEL_0,0.5902494,127,pres,621,625
LABEL_0,0.5162387,128,##tadoras,625,632
LABEL_0,0.5739988,129,informa,633,640
LABEL_1,0.5289333,130,##das,640,643
LABEL_0,0.6255915,131,na,644,646
LABEL_0,0.5523775,132,ﬁgura,647,652
LABEL_0,0.5706088,133,abaixo,653,659
LABEL_1,0.5552606,134,",",659,660
LABEL_1,0.5073199,135,conforme,661,669
LABEL_1,0.5075611,136,consta,670,676
LABEL_1,0.5046794,137,no,677,679
LABEL_1,0.7025981,138,Reg,680,683
LABEL_1,0.5474455,139,##istro,683,688
LABEL_1,0.5608896,140,de,689,691
LABEL_1,0.5796513,141,Reun,692,696
LABEL_1,0.5586163,142,##ião,696,699
LABEL_1,0.5273321,143,SE,700,702
LABEL_1,0.55870336,144,##I,702,703
LABEL_1,0.6091812,145,n,704,705
LABEL_1,0.56600964,146,.,705,706
LABEL_1,0.7113061,147,º,706,707
LABEL_1,0.5933345,148,88,708,710
LABEL_0,0.5518016,149,##44,710,712
LABEL_0,0.62540615,150,##13,712,714
LABEL_0,0.5005308,151,##9,714,715
LABEL_1,0.5023799,152,",",715,716
LABEL_1,0.5861242,153,realizada,717,726
LABEL_1,0.6321484,154,entre,727,732
LABEL_0,0.69903755,155,a,733,734
LABEL_1,0.53407204,156,Ana,735,738
LABEL_0,0.55462116,157,##tel,738,741
LABEL_1,0.5594084,158,e,742,743
LABEL_0,0.577442,159,a,744,745
LABEL_0,0.50917834,160,EnƟdade,746,753
LABEL_0,0.53433573,161,Administ,754,762
LABEL_1,0.53842056,162,##radora,762,768
LABEL_0,0.57206446,163,da,769,771
LABEL_0,0.52822804,164,Porta,772,777
LABEL_0,0.6660996,165,##bilidade,777,785
LABEL_1,0.55175704,166,.,785,786
LABEL_1,0.58693093,167,3,787,788
LABEL_1,0.5157803,168,.,788,789
LABEL_1,0.5374612,169,17,789,791
LABEL_0,0.5545469,170,.,791,792
LABEL_1,0.5693651,171,Considerando,793,805
LABEL_0,0.5071283,172,que,807,810
LABEL_1,0.66155577,173,todas,812,817
LABEL_1,0.58357507,174,as,819,821
LABEL_1,0.5784572,175,medidas,823,830
LABEL_1,0.6484444,176,necessárias,832,843
LABEL_1,0.54888886,177,para,845,849
LABEL_0,0.66934633,178,a,851,852
LABEL_1,0.5372917,179,promoção,854,862
LABEL_1,0.5129425,180,dos,864,867
LABEL_0,0.57986677,181,ajus,869,873
LABEL_0,0.5843641,182,##tes,873,876
LABEL_1,0.5983435,183,contra,877,883
LABEL_1,0.5390348,184,##tuais,883,888
LABEL_1,0.60855275,185,foram,889,894
LABEL_1,0.642539,186,tomadas,895,902
LABEL_1,0.5653352,187,",",902,903
LABEL_0,0.5531889,188,veriﬁca,904,911
LABEL_0,0.5432161,189,-,911,912
LABEL_0,0.6444992,190,se,912,914
LABEL_0,0.59091294,191,o,915,916
LABEL_1,0.6128857,192,exa,917,920
LABEL_1,0.64723605,193,##uri,920,923
LABEL_0,0.5057178,194,##mento,923,928
LABEL_1,0.5272427,195,da,929,931
LABEL_1,0.56203777,196,ﬁnalidade,932,941
LABEL_1,0.614668,197,do,942,944
LABEL_1,0.5884234,198,presente,945,953
LABEL_1,0.6232758,199,procedimento,954,966
LABEL_1,0.55608344,200,",",966,967
LABEL_1,0.58410305,201,moƟvo,968,973
LABEL_1,0.523773,202,pelo,974,978
LABEL_1,0.54275215,203,qual,979,983
LABEL_0,0.6532776,204,propõe,984,990
LABEL_1,0.5059276,205,-,990,991
LABEL_0,0.55736786,206,se,991,993
LABEL_0,0.519938,207,o,994,995
LABEL_0,0.58576566,1,que,0,3
LABEL_0,0.71150154,2,todas,5,10
LABEL_0,0.6636841,3,as,12,14
LABEL_0,0.5431454,4,medidas,16,23
LABEL_0,0.5563972,5,necessárias,25,36
LABEL_0,0.5575182,6,para,38,42
LABEL_0,0.61910266,7,a,44,45
LABEL_0,0.78424406,8,promoção,47,55
LABEL_0,0.5905202,9,dos,57,60
LABEL_0,0.72764045,10,ajus,62,66
LABEL_0,0.548126,11,##tes,66,69
LABEL_0,0.5638212,12,contra,70,76
LABEL_0,0.62704504,13,##tuais,76,81
LABEL_1,0.5090654,14,foram,82,87
LABEL_0,0.51638997,15,tomadas,88,95
LABEL_1,0.5371395,16,",",95,96
LABEL_1,0.5265487,17,veriﬁca,97,104
LABEL_0,0.5181806,18,-,104,105
LABEL_1,0.56424737,19,se,105,107
LABEL_1,0.50501513,20,o,108,109
LABEL_1,0.6073616,21,exa,110,113
LABEL_1,0.5008344,22,##uri,113,116
LABEL_1,0.5044448,23,##mento,116,121
LABEL_1,0.54853535,24,da,122,124
LABEL_0,0.55981946,25,ﬁnalidade,125,134
LABEL_0,0.57874733,26,do,135,137
LABEL_0,0.5708745,27,presente,138,146
LABEL_0,0.5847918,28,procedimento,147,159
LABEL_1,0.5898664,29,",",159,160
LABEL_0,0.5344888,30,moƟvo,161,166
LABEL_0,0.59687054,31,pelo,167,171
LABEL_0,0.51184696,32,qual,172,176
LABEL_0,0.5009833,33,propõe,177,183
LABEL_0,0.5362565,34,-,183,184
LABEL_1,0.6181957,35,se,184,186
LABEL_0,0.6259726,36,o,187,188
LABEL_0,0.5035555,37,arquiv,189,195
LABEL_0,0.5621742,38,##amento,195,201
LABEL_1,0.5055455,39,dos,202,205
LABEL_0,0.5002725,40,auto,206,210
LABEL_0,0.61871445,41,##s,210,211
LABEL_1,0.55795205,42,",",211,212
LABEL_1,0.55984414,43,nos,213,216
LABEL_1,0.5227608,44,termos,217,223
LABEL_0,0.5014016,45,do,224,226
LABEL_0,0.63426113,46,art,227,230
LABEL_0,0.5209239,47,.,230,231
LABEL_0,0.60271317,48,53,232,234
LABEL_0,0.6944189,49,do,235,237
LABEL_0,0.574837,50,Regimento,238,247
LABEL_0,0.54084855,51,Inter,248,253
LABEL_0,0.5982691,52,##no,253,255
LABEL_1,0.56878734,53,da,256,258
LABEL_0,0.5583636,54,Ana,259,262
LABEL_1,0.5202175,55,##tel,262,265
LABEL_0,0.5371765,56,",",265,266
LABEL_0,0.6542179,57,in,267,269
LABEL_0,0.5906544,58,ver,270,273
LABEL_0,0.63586664,59,##bis,273,276
LABEL_0,0.50480944,60,:,276,277
LABEL_0,0.72999936,61,Art,278,281
LABEL_0,0.6414853,62,.,281,282
LABEL_0,0.61251545,63,53,283,285
LABEL_0,0.57926214,64,.,285,286
LABEL_0,0.5854087,65,O,287,288
LABEL_0,0.52868193,66,processo,289,297
LABEL_0,0.5167865,67,será,298,302
LABEL_0,0.5014891,68,declarado,303,312
LABEL_0,0.5760845,69,exƟnto,313,319
LABEL_1,0.51504344,70,quando,320,326
LABEL_1,0.619982,71,exa,327,330
LABEL_0,0.52445877,72,##uri,330,333
LABEL_1,0.56257176,73,##da,333,335
LABEL_0,0.5740088,74,sua,336,339
LABEL_0,0.56256,75,ﬁnalidade,340,349
LABEL_0,0.58210325,76,ou,350,352
LABEL_0,0.6355926,77,o,353,354
LABEL_0,0.5747324,78,seu,355,358
LABEL_1,0.5001978,79,objeto,359,365
LABEL_1,0.6476892,80,se,366,368
LABEL_1,0.64452183,81,tornar,369,375
LABEL_0,0.53287804,82,impossível,376,386
LABEL_0,0.5789983,83,",",386,387
LABEL_0,0.53019005,84,inúƟl,388,393
LABEL_0,0.61393774,85,ou,394,396
LABEL_0,0.56132555,86,prejudic,397,405
LABEL_0,0.56476724,87,##ado,405,408
LABEL_1,0.5354123,88,por,409,412
LABEL_1,0.54379106,89,fato,413,417
LABEL_0,0.5699299,90,super,418,423
LABEL_0,0.57618773,91,##ven,423,426
LABEL_0,0.6239337,92,##iente,426,431
LABEL_0,0.54913324,93,.,431,432
LABEL_0,0.6610153,94,3,433,434
LABEL_0,0.57225114,95,.,434,435
LABEL_0,0.6247411,96,19,435,437
LABEL_0,0.5651513,97,.,437,438
LABEL_1,0.51123434,98,CerƟﬁca,439,446
LABEL_0,0.51046985,99,-,446,447
LABEL_1,0.61197704,100,se,447,449
LABEL_0,0.5635805,101,que,450,453
LABEL_0,0.6087309,102,não,454,457
LABEL_0,0.50030285,103,há,458,460
LABEL_0,0.6494433,104,subs,461,465
LABEL_0,0.7191985,105,##unção,465,470
LABEL_1,0.5021016,106,do,471,473
LABEL_1,0.5283348,107,feito,474,479
LABEL_0,0.5440828,108,a,480,481
LABEL_0,0.6678905,109,nenhuma,482,489
LABEL_0,0.50639105,110,das,490,493
LABEL_1,0.5120596,111,hipóteses,494,503
LABEL_1,0.50780433,112,prevista,504,512
LABEL_0,0.55575645,113,##s,512,513
LABEL_0,0.55097204,114,na,514,516
LABEL_0,0.5674373,115,SE,517,519
LABEL_0,0.5897494,116,##I,519,520
LABEL_1,0.50348234,117,/,520,521
LABEL_0,0.58285564,118,AN,521,523
LABEL_0,0.55005556,119,##AT,523,525
LABEL_0,0.5238701,120,##EL,525,527
LABEL_0,0.54697746,121,-,528,529
LABEL_0,0.7178996,122,88,530,532
LABEL_0,0.6143756,123,##62,532,534
LABEL_0,0.5116119,124,##94,534,536
LABEL_0,0.6337162,125,##9,536,537
LABEL_1,0.50767493,126,-,538,539
LABEL_0,0.6461567,127,Inf,540,543
LABEL_0,0.668786,128,##orme,543,547
LABEL_0,0.6411848,129,http,548,552
LABEL_0,0.7135779,130,##s,552,553
LABEL_0,0.5917515,131,:,553,554
LABEL_0,0.5711994,132,/,554,555
LABEL_0,0.5680115,133,/,555,556
LABEL_0,0.63149005,134,sei,556,559
LABEL_0,0.6314603,135,.,559,560
LABEL_0,0.5914857,136,ana,560,563
LABEL_1,0.51064926,137,##tel,563,566
LABEL_0,0.58001983,138,.,566,567
LABEL_1,0.53795815,139,go,567,569
LABEL_0,0.56654865,140,##v,569,570
LABEL_0,0.6008431,141,.,570,571
LABEL_1,0.5661818,142,b,571,572
LABEL_0,0.62006605,143,##r,572,573
LABEL_0,0.5945484,144,/,573,574
LABEL_0,0.66340345,145,sei,574,577
LABEL_0,0.6034443,146,/,577,578
LABEL_0,0.62823856,147,controlado,578,588
LABEL_0,0.646435,148,##r,588,589
LABEL_0,0.6102896,149,.,589,590
LABEL_0,0.5027874,150,p,590,591
LABEL_1,0.5545453,151,##h,591,592
LABEL_1,0.54082334,152,##p,592,593
LABEL_0,0.5353571,153,?,593,594
LABEL_0,0.5967574,154,aca,594,597
LABEL_0,0.63332283,155,##o,597,598
LABEL_0,0.5142796,156,=,598,599
LABEL_0,0.692543,157,documento,599,608
LABEL_0,0.5931469,158,_,608,609
LABEL_0,0.67072344,159,imp,609,612
LABEL_0,0.64254516,160,##ri,612,614
LABEL_0,0.6635338,161,.,614,615
LABEL_0,0.6390333,162,.,615,616
LABEL_0,0.6738306,163,.,616,617
LABEL_0,0.6174835,164,3,618,619
LABEL_0,0.7492653,165,of,620,622
LABEL_0,0.6186148,166,4,623,624
LABEL_0,0.6348359,167,01,625,627
LABEL_0,0.592159,168,/,627,628
LABEL_0,0.60450953,169,12,628,630
LABEL_0,0.53271663,170,/,630,631
LABEL_1,0.5083444,171,202,631,634
LABEL_1,0.50274783,172,##5,634,635
LABEL_0,0.5733619,173,",",635,636
LABEL_0,0.62384903,174,19,637,639
LABEL_0,0.6711857,175,:,639,640
LABEL_0,0.6174838,176,09,640,642
LABEL_0,0.5712851,177,Porta,643,648
LABEL_0,0.67545307,178,##ria,648,651
LABEL_1,0.6387285,179,n,652,653
LABEL_0,0.5071144,180,.,653,654
LABEL_1,0.50738144,181,º,654,655
LABEL_0,0.6643271,182,64,656,658
LABEL_0,0.5269134,183,##2,658,659
LABEL_1,0.5085227,184,",",659,660
LABEL_1,0.54426616,185,de,661,663
LABEL_1,0.6103891,186,26,664,666
LABEL_1,0.53968215,187,de,667,669
LABEL_0,0.53708655,188,julho,670,675
LABEL_1,0.617501,189,de,676,678
LABEL_1,0.5957154,190,2013,679,683
LABEL_1,0.55011004,191,",",683,684
LABEL_1,0.5447902,192,modiﬁcada,685,694
LABEL_1,0.5493233,193,pela,695,699
LABEL_0,0.5135182,194,Porta,700,705
LABEL_0,0.60984004,195,##ria,705,708
LABEL_1,0.62047046,196,n,709,710
LABEL_0,0.5040983,197,.,710,711
LABEL_1,0.5064787,198,º,711,712
LABEL_0,0.620694,199,73,713,715
LABEL_0,0.56282735,200,##9,715,716
LABEL_1,0.5309352,201,",",716,717
LABEL_1,0.5698713,202,de,718,720
LABEL_0,0.57203496,203,11,721,723
LABEL_1,0.57667154,204,de,724,726
LABEL_0,0.5090171,205,setembro,727,735
LABEL_1,0.6661957,206,de,736,738
LABEL_1,0.6295565,207,2013,739,743
LABEL_0,0.5358435,208,",",743,744
LABEL_0,0.6735558,209,que,745,748
LABEL_0,0.6901825,210,disciplina,749,759
LABEL_0,0.68583435,211,os,760,762
LABEL_1,0.56879646,212,casos,763,768
LABEL_0,0.51161796,213,de,769,771
LABEL_0,0.5579688,214,manifestação,772,784
LABEL_0,0.62209207,215,obrigatória,785,796
LABEL_0,0.50694025,216,da,797,799
LABEL_1,0.56487703,217,Procurador,800,810
LABEL_1,0.55685747,218,##ia,810,812
LABEL_1,0.5212065,219,Federal,813,820
LABEL_0,0.5377014,220,Especial,821,829
LABEL_0,0.59376866,221,##izada,829,834
LABEL_1,0.61530113,222,da,835,837
LABEL_0,0.53977275,223,Ana,838,841
LABEL_1,0.52883834,224,##tel,841,844
LABEL_0,0.54413915,225,.,844,845
LABEL_0,0.5539435,226,4,846,847
LABEL_0,0.53584313,227,.,847,848
LABEL_0,0.6529048,228,CON,849,852
LABEL_0,0.6800072,229,##C,852,853
LABEL_0,0.71369195,230,##L,853,854
LABEL_0,0.7386797,231,##US,854,856
LABEL_0,0.75727654,232,##ÃO,856,858
LABEL_0,0.62238,233,4,859,860
LABEL_0,0.6106622,234,.,860,861
LABEL_1,0.5956824,235,1,861,862
LABEL_0,0.5888987,236,.,862,863
LABEL_0,0.6026859,237,Diante,864,870
LABEL_0,0.6088031,238,do,871,873
LABEL_1,0.5547757,239,exposto,874,881
LABEL_0,0.524384,240,",",881,882
LABEL_0,0.52739036,241,propõe,883,889
LABEL_0,0.5442962,242,-,889,890
LABEL_1,0.5509267,243,se,890,892
LABEL_0,0.5176878,244,:,892,893
LABEL_0,0.5399214,245,a,894,895
LABEL_0,0.5956498,246,),895,896
LABEL_0,0.5569785,247,determinar,897,907
LABEL_0,0.54122627,248,a,908,909
LABEL_0,0.5994098,249,insta,910,915
LABEL_0,0.6652165,250,##uração,915,921
LABEL_0,0.59438807,251,de,922,924
LABEL_0,0.5283458,252,Pad,925,928
LABEL_0,0.6574847,253,##o,928,929
LABEL_0,0.5430861,254,em,930,932
LABEL_1,0.5119818,255,desfa,933,938
LABEL_1,0.50311494,256,##vor,938,941
LABEL_1,0.5875995,257,das,942,945
LABEL_1,0.5160743,258,pres,946,950
LABEL_1,0.5507727,259,##tadoras,950,957
LABEL_0,0.6144561,260,lista,958,963
LABEL_0,0.6234622,261,##das,963,966
LABEL_0,0.52058816,262,em,967,969
LABEL_0,0.6398432,263,3,970,971
LABEL_0,0.6648689,264,.,971,972
LABEL_0,0.5862355,265,16,972,974
LABEL_0,0.5981519,266,;,974,975
LABEL_0,0.5677992,267,b,976,977
LABEL_0,0.5896847,268,),977,978
LABEL_0,0.53119886,269,arquiv,979,985
LABEL_0,0.59094024,270,##ar,985,987
LABEL_0,0.64952445,271,dos,988,991
LABEL_0,0.5231571,272,auto,992,996
LABEL_0,0.62024546,273,##s,996,997
LABEL_0,0.61594725,274,",",997,998
LABEL_1,0.6806411,1,que,0,3
LABEL_1,0.5863124,2,todas,5,10
LABEL_1,0.5691516,3,as,12,14
LABEL_1,0.6731814,4,medidas,16,23
LABEL_1,0.50317377,5,necessárias,25,36
LABEL_0,0.5151872,6,para,38,42
LABEL_1,0.5827113,7,a,44,45
LABEL_1,0.5435935,8,promoção,47,55
LABEL_0,0.5703163,9,dos,57,60
LABEL_1,0.66330826,10,ajus,62,66
LABEL_0,0.53963685,11,##tes,66,69
LABEL_0,0.6403431,12,contra,70,76
LABEL_0,0.6061419,13,##tuais,76,81
LABEL_1,0.603265,14,foram,82,87
LABEL_1,0.5989631,15,tomadas,88,95
LABEL_0,0.54638916,16,",",95,96
LABEL_0,0.56773365,17,veriﬁca,97,104
LABEL_1,0.68126744,18,-,104,105
LABEL_0,0.5451135,19,se,105,107
LABEL_1,0.6000602,20,o,108,109
LABEL_1,0.5468622,21,exa,110,113
LABEL_1,0.62881005,22,##uri,113,116
LABEL_1,0.656429,23,##mento,116,121
LABEL_1,0.5743278,24,da,122,124
LABEL_1,0.6423955,25,ﬁnalidade,125,134
LABEL_1,0.53086907,26,do,135,137
LABEL_1,0.5688915,27,presente,138,146
LABEL_1,0.5425296,28,procedimento,147,159
LABEL_0,0.5794865,29,",",159,160
LABEL_1,0.55910045,30,moƟvo,161,166
LABEL_1,0.57470924,31,pelo,167,171
LABEL_0,0.507423,32,qual,172,176
LABEL_0,0.6820776,33,propõe,177,183
LABEL_1,0.6945592,34,-,183,184
LABEL_0,0.58289874,35,se,184,186
LABEL_1,0.6433711,36,o,187,188
LABEL_1,0.57564837,37,arquiv,189,195
LABEL_1,0.63818973,38,##amento,195,201
LABEL_1,0.60711056,39,dos,202,205
LABEL_1,0.6056087,40,auto,206,210
LABEL_0,0.549857,41,##s,210,211
LABEL_0,0.6200986,42,",",211,212
LABEL_1,0.5205948,43,nos,213,216
LABEL_1,0.59029204,44,termos,217,223
LABEL_0,0.5616011,45,do,224,226
LABEL_0,0.50358814,46,art,227,230
LABEL_0,0.5545524,47,.,230,231
LABEL_1,0.6521014,48,53,232,234
LABEL_1,0.5394803,49,do,235,237
LABEL_1,0.7009879,50,Regimento,238,247
LABEL_1,0.63488585,51,Inter,248,253
LABEL_1,0.6648121,52,##no,253,255
LABEL_0,0.517738,53,da,256,258
LABEL_1,0.56047076,54,Ana,259,262
LABEL_0,0.7055083,55,##tel,262,265
LABEL_0,0.5937796,56,",",265,266
LABEL_0,0.6367128,57,in,267,269
LABEL_0,0.6202791,58,ver,270,273
LABEL_0,0.67097634,59,##bis,273,276
LABEL_0,0.6206418,60,:,276,277
LABEL_1,0.6303204,61,Art,278,281
LABEL_0,0.5831841,62,.,281,282
LABEL_1,0.64073247,63,53,283,285
LABEL_1,0.51631844,64,.,285,286
LABEL_1,0.5933933,65,O,287,288
LABEL_1,0.543022,66,processo,289,297
LABEL_1,0.5970521,67,será,298,302
LABEL_1,0.60597956,68,declarado,303,312
LABEL_1,0.60894746,69,exƟnto,313,319
LABEL_1,0.593271,70,quando,320,326
LABEL_1,0.6068016,71,exa,327,330
LABEL_1,0.5888399,72,##uri,330,333
LABEL_1,0.62866116,73,##da,333,335
LABEL_1,0.586245,74,sua,336,339
LABEL_1,0.6699513,75,ﬁnalidade,340,349
LABEL_1,0.5404668,76,ou,350,352
LABEL_1,0.6557397,77,o,353,354
LABEL_1,0.5852916,78,seu,355,358
LABEL_1,0.563066,79,objeto,359,365
LABEL_1,0.52595145,80,se,366,368
LABEL_0,0.56655943,81,tornar,369,375
LABEL_1,0.62830013,82,impossível,376,386
LABEL_1,0.5238269,83,",",386,387
LABEL_1,0.6206136,84,inúƟl,388,393
LABEL_0,0.53384864,85,ou,394,396
LABEL_1,0.53865236,86,prejudic,397,405
LABEL_1,0.5929356,87,##ado,405,408
LABEL_0,0.5121424,88,por,409,412
LABEL_0,0.54409057,89,fato,413,417
LABEL_0,0.5704666,90,super,418,423
LABEL_0,0.5457755,91,##ven,423,426
LABEL_0,0.6449454,92,##iente,426,431
LABEL_0,0.51919854,93,.,431,432
LABEL_0,0.7595381,94,3,433,434
LABEL_0,0.6347917,95,.,434,435
LABEL_1,0.6193058,96,19,435,437
LABEL_1,0.51265377,97,.,437,438
LABEL_1,0.5417048,98,CerƟﬁca,439,446
LABEL_1,0.67353004,99,-,446,447
LABEL_0,0.56687737,100,se,447,449
LABEL_1,0.5879221,101,que,450,453
LABEL_1,0.5958428,102,não,454,457
LABEL_1,0.50011563,103,há,458,460
LABEL_0,0.5036445,104,subs,461,465
LABEL_1,0.5292646,105,##unção,465,470
LABEL_1,0.53046614,106,do,471,473
LABEL_1,0.552186,107,feito,474,479
LABEL_0,0.5183582,108,a,480,481
LABEL_1,0.552021,109,nenhuma,482,489
LABEL_0,0.5336635,110,das,490,493
LABEL_1,0.5708715,111,hipóteses,494,503
LABEL_1,0.59906006,112,prevista,504,512
LABEL_1,0.5024777,113,##s,512,513
LABEL_0,0.58227366,114,na,514,516
LABEL_1,0.5569507,115,SE,517,519
LABEL_1,0.56359875,116,##I,519,520
LABEL_0,0.60064346,117,/,520,521
LABEL_0,0.5122336,118,AN,521,523
LABEL_0,0.5139875,119,##AT,523,525
LABEL_0,0.598989,120,##EL,525,527
LABEL_0,0.5029122,121,-,528,529
LABEL_1,0.5209433,122,88,530,532
LABEL_0,0.54912823,123,##62,532,534
LABEL_1,0.5320973,124,##94,534,536
LABEL_1,0.64906764,125,##9,536,537
LABEL_1,0.5138648,126,-,538,539
LABEL_1,0.5767763,127,Inf,540,543
LABEL_0,0.5025329,128,##orme,543,547
LABEL_1,0.6163083,129,http,548,552
LABEL_1,0.5899462,130,##s,552,553
LABEL_1,0.6304648,131,:,553,554
LABEL_1,0.62225634,132,/,554,555
LABEL_1,0.56549966,133,/,555,556
LABEL_1,0.6020387,134,sei,556,559
LABEL_1,0.65830135,135,.,559,560
LABEL_1,0.57103544,136,ana,560,563
LABEL_0,0.60591036,137,##tel,563,566
LABEL_1,0.6703149,138,.,566,567
LABEL_1,0.65231067,139,go,567,569
LABEL_1,0.54523027,140,##v,569,570
LABEL_1,0.5824158,141,.,570,571
LABEL_1,0.5813713,142,b,571,572
LABEL_1,0.63117915,143,##r,572,573
LABEL_1,0.5342762,144,/,573,574
LABEL_1,0.6097534,145,sei,574,577
LABEL_0,0.50759363,146,/,577,578
LABEL_1,0.62237656,147,controlado,578,588
LABEL_1,0.59593576,148,##r,588,589
LABEL_1,0.6122901,149,.,589,590
LABEL_1,0.53259623,150,p,590,591
